course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day
1098994,Fun Ukulele Strumming Course,https://www.udemy.com/fun-ukulele-strumming-course/,True,45,3141,10,15,Beginner Level,1 hour,2017-02-02T18:41:15Z,Musical Instruments,141345,2017-02-02,18:41:15Z,2017,2,2
917432,The Professional Bass Masterclass,https://www.udemy.com/the-professional-bass-masterclass/,True,200,1449,136,88,All Levels,7 hours,2016-10-24T18:22:57Z,Musical Instruments,289800,2016-10-24,18:22:57Z,2016,10,24
983418,The Allman Brothers Guitar Roots And Techniques,https://www.udemy.com/allmanbrothersguitar/,True,75,2692,29,14,Intermediate Level,1.5 hours,2016-10-29T21:58:01Z,Musical Instruments,201900,2016-10-29,21:58:01Z,2016,10,29
648506,Blues Guitar Fundamentals,https://www.udemy.com/blues-guitar/,True,50,3312,107,21,Intermediate Level,1.5 hours,2016-06-27T23:12:31Z,Musical Instruments,165600,2016-06-27,23:12:31Z,2016,6,27
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,True,65,2015,3,21,Intermediate Level,44 mins,2017-03-08T17:53:36Z,Musical Instruments,130975,2017-03-08,17:53:36Z,2017,3,8
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,True,65,2015,2,25,Intermediate Level,1 hour,2017-03-08T18:09:32Z,Musical Instruments,130975,2017-03-08,18:09:32Z,2017,3,8
858064,Beginner Level Popular Piano Program - Month 1,https://www.udemy.com/beginner-level-popular-piano-program-month-1/,True,30,7,2,13,Beginner Level,1 hour,2016-05-24T17:31:13Z,Musical Instruments,210,2016-05-24,17:31:13Z,2016,5,24
214328,Piano Lessons for the R&B Fan,https://www.udemy.com/piano-lessons-for-the-rb-fan/,True,20,228,2,64,All Levels,8 hours,2014-05-13T21:12:45Z,Musical Instruments,4560,2014-05-13,21:12:45Z,2014,5,13
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/,True,20,65,5,13,Expert Level,4 hours,2013-11-25T15:20:27Z,Musical Instruments,1300,2013-11-25,15:20:27Z,2013,11,25
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,https://www.udemy.com/learning-the-darbuka-dounbek-drum/,False,0,1094,45,11,Beginner Level,1 hour,2016-04-23T21:23:20Z,Musical Instruments,0,2016-04-23,21:23:20Z,2016,4,23
519212,Awesome Lead Guitar 1,https://www.udemy.com/awesome-lead-guitar/,True,25,60,6,38,Beginner Level,4.5 hours,2015-12-15T17:54:31Z,Musical Instruments,1500,2015-12-15,17:54:31Z,2015,12,15
297930,The art of piano improvisation,https://www.udemy.com/the-art-of-piano-improvisation/,True,20,83,4,9,All Levels,40 mins,2014-09-19T06:03:03Z,Musical Instruments,1660,2014-09-19,06:03:03Z,2014,9,19
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,https://www.udemy.com/build-a-djembe/,True,40,122,2,29,All Levels,1.5 hours,2015-11-12T17:59:28Z,Musical Instruments,4880,2015-11-12,17:59:28Z,2015,11,12
471328,Advanced Euphonium Studies - Learn to Master the Euphonium!​,https://www.udemy.com/advanced-euphonium/,True,50,106,7,89,All Levels,6 hours,2015-04-16T16:43:45Z,Musical Instruments,5300,2015-04-16,16:43:45Z,2015,4,16
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,https://www.udemy.com/didgeridoo-intermediate/,True,35,55,2,30,Intermediate Level,2 hours,2016-07-02T14:48:10Z,Musical Instruments,1925,2016-07-02,14:48:10Z,2016,7,2
638100,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,https://www.udemy.com/fingerstyleguitar-jacques-stotzem-advanced/,True,30,77,4,14,All Levels,2 hours,2015-10-13T20:36:14Z,Musical Instruments,2310,2015-10-13,20:36:14Z,2015,10,13
823860,Trumpet Pro Series - You're going to love practicing Trumpet,https://www.udemy.com/trumpet-pro-series/,True,50,92,1,25,All Levels,6 hours,2016-04-22T23:43:37Z,Musical Instruments,4600,2016-04-22,23:43:37Z,2016,4,22
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,https://www.udemy.com/secrets-of-analog-synths/,True,20,29,4,37,All Levels,3.5 hours,2016-04-20T23:05:39Z,Musical Instruments,580,2016-04-20,23:05:39Z,2016,4,20
96698,"Learn Classical Guitar Technique and play 'Spanish Romance"",https://www.udemy.com/guitar-techniques/,true,195,1316,46,43,All Levels,5 hours,2013-11-18T17:59:59Z
265888,Learn Guitar to Worship: Learn 4 Songs and unlock a 1","000!""",True,0,30,1463,29,52,Beginner Level,3 hours,Musical Instruments,0,2017-01-18,,2017,1,18
99324,Acoustic Blues Guitar Lessons,https://www.udemy.com/finger-picking-blues-guitar/,False,0,8217,109,10,Intermediate Level,1 hour,2013-09-30T20:45:20Z,Musical Instruments,0,2013-09-30,20:45:20Z,2013,9,30
535650,Accelerate Your Guitar Learning With Metal Techniques,https://www.udemy.com/learn-metal-guitar-techniques/,True,20,1305,25,68,All Levels,6.5 hours,2015-08-18T20:00:20Z,Musical Instruments,26100,2015-08-18,20:00:20Z,2015,8,18
769270,Beginner Step by Step Keharwa Theka Tabla Course,https://www.udemy.com/step-by-step-keharwa-theka-tabla-course-3-bonus-fillers/,True,20,916,26,16,Beginner Level,40 mins,2016-02-22T17:09:58Z,Musical Instruments,18320,2016-02-22,17:09:58Z,2016,2,22
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,https://www.udemy.com/just-chords-piano/,True,85,2357,15,53,Beginner Level,5 hours,2013-05-02T11:38:58Z,Musical Instruments,200345,2013-05-02,11:38:58Z,2013,5,2
17922,Play Ukulele Now,https://www.udemy.com/play-ukulele/,True,30,1951,88,78,All Levels,5 hours,2012-06-02T21:40:53Z,Musical Instruments,58530,2012-06-02,21:40:53Z,2012,6,2
112314,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,True,125,1284,136,40,Intermediate Level,12.5 hours,2013-11-28T08:54:00Z,Musical Instruments,160500,2013-11-28,08:54:00Z,2013,11,28
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,https://www.udemy.com/learn-piano-scales-1-whole-tone-scales-whole-tone-runs/,True,70,769,10,33,All Levels,1 hour,2015-11-02T21:50:52Z,Musical Instruments,53830,2015-11-02,21:50:52Z,2015,11,2
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/,True,75,3122,6,80,All Levels,4 hours,2013-10-27T15:18:29Z,Musical Instruments,234150,2013-10-27,15:18:29Z,2013,10,27
606494,The 80/20 Beginner Guitar Course,https://www.udemy.com/the-8020-beginner-guitar-course/,True,50,1269,27,51,Beginner Level,3 hours,2016-04-28T18:21:33Z,Musical Instruments,63450,2016-04-28,18:21:33Z,2016,4,28
1217408,Drums for Beginners,https://www.udemy.com/drums-for-beginner/,False,0,1618,4,15,Beginner Level,3 hours,2017-06-19T20:58:55Z,Musical Instruments,0,2017-06-19,20:58:55Z,2017,6,19
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/,True,150,89,7,35,Beginner Level,3 hours,2016-12-26T15:21:25Z,Musical Instruments,13350,2016-12-26,15:21:25Z,2016,12,26
1008098,Learn to play guitar and sing at the same time,https://www.udemy.com/play-and-sing/,True,45,66,9,8,Beginner Level,1 hour,2016-11-25T22:42:01Z,Musical Instruments,2970,2016-11-25,22:42:01Z,2016,11,25
650836,Introduction to Ukulele 1,https://www.udemy.com/introduction-to-ukulele/,True,20,630,25,27,Beginner Level,1 hour,2015-12-01T19:23:03Z,Musical Instruments,12600,2015-12-01,19:23:03Z,2015,12,1
504168,Learn Flute FAST!,https://www.udemy.com/learn-flute-fast/,True,45,249,33,61,Beginner Level,4 hours,2015-06-02T19:50:16Z,Musical Instruments,11205,2015-06-02,19:50:16Z,2015,6,2
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,https://www.udemy.com/guitar-lessons-soloing-with-arpeggios-essential-guide/,True,45,198,11,34,Intermediate Level,5 hours,2016-02-13T20:32:55Z,Musical Instruments,8910,2016-02-13,20:32:55Z,2016,2,13
743884,Piano With Willie: Blues n' Boogie Vol. 3,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-3/,True,40,84,4,10,Intermediate Level,2.5 hours,2016-04-13T05:42:43Z,Musical Instruments,3360,2016-04-13,05:42:43Z,2016,4,13
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,https://www.udemy.com/instant-harmonica-play-the-kesh-part-1-easy-and-fun/,True,40,58,5,11,All Levels,35 mins,2015-08-17T18:39:16Z,Musical Instruments,2320,2015-08-17,18:39:16Z,2015,8,17
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,https://www.udemy.com/pianolessons/,True,75,186,35,56,Beginner Level,3 hours,2016-02-05T21:40:53Z,Musical Instruments,13950,2016-02-05,21:40:53Z,2016,2,5
1146368,The Easy Beginner Drum Course,https://www.udemy.com/the-easy-beginner-drum-course/,True,25,21,4,12,Beginner Level,30 mins,2017-03-21T18:31:45Z,Musical Instruments,525,2017-03-21,18:31:45Z,2017,3,21
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,https://www.udemy.com/instant-harmonica-play-somewhere-over-the-rainbow-now/,True,40,431,2,11,Beginner Level,1 hour,2016-01-04T21:22:38Z,Musical Instruments,17240,2016-01-04,21:22:38Z,2016,1,4
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,https://www.udemy.com/instant-harmonica-play-the-kesh-part-2-easy-and-fun/,True,20,53,5,9,Beginner Level,35 mins,2015-08-17T19:02:38Z,Musical Instruments,1060,2015-08-17,19:02:38Z,2015,8,17
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,https://www.udemy.com/8020guitar/,False,0,2610,28,24,All Levels,3.5 hours,2016-04-20T15:48:09Z,Musical Instruments,0,2016-04-20,15:48:09Z,2016,4,20
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,https://www.udemy.com/ukulele-2-level-1-key-of-c-and-strums/,True,20,26,2,26,Beginner Level,1 hour,2016-02-01T05:42:39Z,Musical Instruments,520,2016-02-01,05:42:39Z,2016,2,1
53277,Guitar for Music Educators: Learning How to Teach Guitar,https://www.udemy.com/guitar-for-music-educators/,True,20,32,3,22,Beginner Level,1.5 hours,2013-07-26T21:26:05Z,Musical Instruments,640,2013-07-26,21:26:05Z,2013,7,26
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,https://www.udemy.com/piano-tutorial-ludovico-einaudi-una-mattina/,False,0,1631,23,6,All Levels,44 mins,2015-11-23T18:07:41Z,Musical Instruments,0,2015-11-23,18:07:41Z,2015,11,23
1149202,Guitar Solo - Theory and Improvisation Lessons,https://www.udemy.com/holistic-guitar-solo-essentials/,True,60,12,4,34,Intermediate Level,1.5 hours,2017-04-11T19:15:27Z,Musical Instruments,720,2017-04-11,19:15:27Z,2017,4,11
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-3-4/,True,30,12,2,13,Intermediate Level,2 hours,2016-03-24T15:26:48Z,Musical Instruments,360,2016-03-24,15:26:48Z,2016,3,24
789820,Instant Harmonica - play Christmas + Birthday songs now!,https://www.udemy.com/instant-harmonica-play-christmas-and-birthday-songs-now/,True,40,236,0,18,All Levels,1.5 hours,2016-05-18T18:46:00Z,Musical Instruments,9440,2016-05-18,18:46:00Z,2016,5,18
806640,Blues Master - Advanced Techniques Piano Course,https://www.udemy.com/blues-master-advanced-techniques-piano-course/,True,75,7,2,14,All Levels,1 hour,2016-03-29T00:12:02Z,Musical Instruments,525,2016-03-29,00:12:02Z,2016,3,29
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-5-6/,True,30,11,2,16,Intermediate Level,3 hours,2016-04-13T18:47:40Z,Musical Instruments,330,2016-04-13,18:47:40Z,2016,4,13
818838,Trombone Lessons For Beginners,https://www.udemy.com/the-music-coach-online-trombone-lesson-program/,True,95,11,2,34,Beginner Level,3 hours,2016-04-14T17:33:44Z,Musical Instruments,1045,2016-04-14,17:33:44Z,2016,4,14
269832,Rhythm to Rock Drum Lesson 6,https://www.udemy.com/rhythm-to-rock-drum-lesson-6/,True,20,12,1,13,Beginner Level,1.5 hours,2014-08-21T01:51:51Z,Musical Instruments,240,2014-08-21,01:51:51Z,2014,8,21
759130,Flute Pro Series - You're about to love practicing the flute,https://www.udemy.com/flute-pro-series/,True,50,135,1,28,All Levels,6.5 hours,2016-04-01T16:31:20Z,Musical Instruments,6750,2016-04-01,16:31:20Z,2016,4,1
556076,How To Play Guitar - Everything You Need To Know To Start,https://www.udemy.com/guitar101/,True,50,5,1,8,Beginner Level,1 hour,2015-07-21T18:25:38Z,Musical Instruments,250,2015-07-21,18:25:38Z,2015,7,21
824020,Trombone Pro Series - Fall in love with the Trombone,https://www.udemy.com/trombone-pro-series/,True,50,57,6,57,All Levels,7 hours,2016-04-22T23:49:11Z,Musical Instruments,2850,2016-04-22,23:49:11Z,2016,4,22
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/,True,25,7,1,27,All Levels,3.5 hours,2017-05-23T23:51:34Z,Musical Instruments,175,2017-05-23,23:51:34Z,2017,5,23
139792,Learn to play tunes by ear on harmonica - no written music,https://www.udemy.com/benhewlettharmonicatuitionint4/,True,35,73,3,15,Intermediate Level,2 hours,2014-03-23T15:23:01Z,Musical Instruments,2555,2014-03-23,15:23:01Z,2014,3,23
482334,Fingerpicking for Guitar,https://www.udemy.com/fingerpicking-for-guitar/,True,20,35,4,26,All Levels,3 hours,2016-09-14T16:38:02Z,Musical Instruments,700,2016-09-14,16:38:02Z,2016,9,14
602812,"Music Theory, Guitar and Ear Training",https://www.udemy.com/holistic-guitar-ear-essentials/,True,60,30,3,39,Beginner Level,3 hours,2015-11-22T18:35:43Z,Musical Instruments,1800,2015-11-22,18:35:43Z,2015,11,22
1036400,"Piano Unbound. Piano learning method, a course for beginners",https://www.udemy.com/piano-unbound/,True,195,32,1,39,All Levels,2.5 hours,2017-04-25T14:57:21Z,Musical Instruments,6240,2017-04-25,14:57:21Z,2017,4,25
866528,Advanced Trombone Studies - Learn to Master the Trombone!,https://www.udemy.com/advanced-trombone/,True,50,39,2,136,All Levels,8 hours,2016-07-05T23:21:53Z,Musical Instruments,1950,2016-07-05,23:21:53Z,2016,7,5
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",https://www.udemy.com/intermediate-euphonium-solos/,True,50,90,2,61,All Levels,2.5 hours,2015-04-16T16:55:20Z,Musical Instruments,4500,2015-04-16,16:55:20Z,2015,4,16
744080,Piano With Willie: Tritones & Phat Chords,https://www.udemy.com/piano-with-willie-tritones-phat-chords/,True,40,37,3,19,Intermediate Level,2 hours,2016-04-13T06:52:29Z,Musical Instruments,1480,2016-04-13,06:52:29Z,2016,4,13
620372,Piano for Kids: Developing Your Child's Creative Abilities,https://www.udemy.com/piano-for-kids-developing-your-childs-creative-abilities/,True,65,42,2,37,Beginner Level,4 hours,2015-10-24T00:09:09Z,Musical Instruments,2730,2015-10-24,00:09:09Z,2015,10,24
214418,Piano Lessons For The Hip Hop Fan,https://www.udemy.com/piano-lessons-for-the-hip-hop-fan/,True,20,276,2,62,Intermediate Level,5.5 hours,2014-05-12T13:38:56Z,Musical Instruments,5520,2014-05-12,13:38:56Z,2014,5,12
619856,French Horn Solos: Learn how to Perform Three Fun Pieces!,https://www.udemy.com/french-horn-solos/,True,50,88,1,48,All Levels,3 hours,2015-09-24T00:34:24Z,Musical Instruments,4400,2015-09-24,00:34:24Z,2015,9,24
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-9-10/,True,30,10,0,12,Intermediate Level,2 hours,2016-08-06T15:31:24Z,Musical Instruments,300,2016-08-06,15:31:24Z,2016,8,6
771880,Clarinet Lessons For Beginners,https://www.udemy.com/the-music-coach-online-clarinet-lesson-program/,True,95,11,0,41,Beginner Level,3 hours,2016-02-26T20:26:41Z,Musical Instruments,1045,2016-02-26,20:26:41Z,2016,2,26
228268,Play music on Harmonica using 8 notes - learn easy tunes!,https://www.udemy.com/benhewlettharmonicatuitionfunkynursery/,True,35,29,0,14,Beginner Level,1 hour,2014-05-26T13:25:00Z,Musical Instruments,1015,2014-05-26,13:25:00Z,2014,5,26
944550,Learn Piano Online-A Quiet Solace Piano Solo,https://www.udemy.com/learn-piano-online-a-quiet-solace-piano-solo/,True,50,7,0,10,Intermediate Level,1 hour,2016-08-29T21:48:56Z,Musical Instruments,350,2016-08-29,21:48:56Z,2016,8,29
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-7-8/,True,30,9,0,10,Intermediate Level,2 hours,2016-05-05T19:36:14Z,Musical Instruments,270,2016-05-05,19:36:14Z,2016,5,5
838320,The Art of the Blues Shuffle - A Guitarist's Guide,https://www.udemy.com/the-art-of-the-blues-shuffle-a-guitarists-guide/,True,20,8,0,11,Intermediate Level,1.5 hours,2016-06-26T16:57:13Z,Musical Instruments,160,2016-06-26,16:57:13Z,2016,6,26
838896,Learn Piano Online-Ambiance Piano Solo,https://www.udemy.com/learn-piano-online-ambiance-piano-solo/,True,50,8,0,10,Intermediate Level,1 hour,2016-06-21T02:40:52Z,Musical Instruments,400,2016-06-21,02:40:52Z,2016,6,21
812602,Piano Lessons For Beginners,https://www.udemy.com/the-music-coach-online-piano-lesson-program/,True,95,8,0,50,Beginner Level,4 hours,2016-04-12T19:38:48Z,Musical Instruments,760,2016-04-12,19:38:48Z,2016,4,12
190906,The Theory & Practice of Modes on the Guitar,https://www.udemy.com/thefretbuzzmodes/,True,35,17,0,7,Intermediate Level,1.5 hours,2014-04-04T15:14:37Z,Musical Instruments,595,2014-04-04,15:14:37Z,2014,4,4
1124590,Learn How To Play The Trumpet,https://www.udemy.com/learn-how-to-play-the-trumpet/,True,75,2,0,24,All Levels,1.5 hours,2017-06-19T21:42:44Z,Musical Instruments,150,2017-06-19,21:42:44Z,2017,6,19
917176,Violin for Beginners,https://www.udemy.com/violin-for-beginners/,True,50,4,0,18,Beginner Level,44 mins,2017-03-07T23:22:53Z,Musical Instruments,200,2017-03-07,23:22:53Z,2017,3,7
647884,Beginner Acoustic Guitar Lessons,https://www.udemy.com/beginner-guitar-lessons/,True,25,8,0,12,Beginner Level,1 hour,2015-10-28T20:33:28Z,Musical Instruments,200,2015-10-28,20:33:28Z,2015,10,28
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,https://www.udemy.com/aprendiendo-piano-i-tocando-piezas-populares/,True,100,122,3,59,Beginner Level,3.5 hours,2015-11-14T00:42:39Z,Musical Instruments,12200,2015-11-14,00:42:39Z,2015,11,14
1216752,Curso de Bateria - Explorando Diferentes Divisões,https://www.udemy.com/diegogil-edd/,True,55,5,2,19,Intermediate Level,2 hours,2017-05-18T07:14:21Z,Musical Instruments,275,2017-05-18,07:14:21Z,2017,5,18
1193536,Escalas Pentatónicas para guitarristas,https://www.udemy.com/escalas-pentatonicas-para-guitarristas/,True,25,11,3,23,All Levels,36 mins,2017-06-02T15:54:33Z,Musical Instruments,275,2017-06-02,15:54:33Z,2017,6,2
430962,Brass Master Class,https://www.udemy.com/brass-master-class-german/,True,20,36,6,30,All Levels,2 hours,2015-06-09T18:19:36Z,Musical Instruments,720,2015-06-09,18:19:36Z,2015,6,9
631480,Enseñando música: mejora tus clases de instrumento ,https://www.udemy.com/ensenandopiano/,True,30,111,3,18,Beginner Level,1.5 hours,2015-10-07T18:01:05Z,Musical Instruments,3330,2015-10-07,18:01:05Z,2015,10,7
970462,Ukelele exprés: aprende a tocar en menos de un mes,https://www.udemy.com/ukelele-expres-gratis/,False,0,888,64,25,Beginner Level,1.5 hours,2016-10-17T19:14:29Z,Musical Instruments,0,2016-10-17,19:14:29Z,2016,10,17
852426,Curso de Guitarra para Principiantes,https://www.udemy.com/curso-de-guitarra-para-principiantes-p/,True,20,53,5,39,Beginner Level,3 hours,2016-06-01T17:36:30Z,Musical Instruments,1060,2016-06-01,17:36:30Z,2016,6,1
430992,Mundharmonika spielen - mein schönstes Hobby,https://www.udemy.com/mundharmonika-spielen-mein-schonstes-hobby/,True,20,65,7,77,Beginner Level,2.5 hours,2015-06-09T17:39:42Z,Musical Instruments,1300,2015-06-09,17:39:42Z,2015,6,9
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,https://www.udemy.com/aprende-el-acordeon-de-oido-y-con-tecnica-nivel-intermedio/,True,25,38,7,51,Intermediate Level,4.5 hours,2016-02-03T03:04:26Z,Musical Instruments,950,2016-02-03,03:04:26Z,2016,2,3
608436,Présentation du Banjo Ténor,https://www.udemy.com/presentation-du-banjo-tenor/,True,20,18,4,31,Beginner Level,1.5 hours,2015-09-13T23:49:34Z,Musical Instruments,360,2015-09-13,23:49:34Z,2015,9,13
217628,Aprende a tocar el acordeón de botones,https://www.udemy.com/aprende-a-tocar-el-acordeon-de-botones/,True,50,22,4,21,All Levels,3.5 hours,2014-05-19T15:58:53Z,Musical Instruments,1100,2014-05-19,15:58:53Z,2014,5,19
631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,https://www.udemy.com/aprendiendo-piano/,True,50,211,12,30,Beginner Level,1.5 hours,2015-10-08T18:06:24Z,Musical Instruments,10550,2015-10-08,18:06:24Z,2015,10,8
935900,Pedais de efeito para Contrabaixo,https://www.udemy.com/pedais-de-efeito-para-contrabaixo/,True,50,10,3,10,All Levels,2.5 hours,2016-08-26T21:11:24Z,Musical Instruments,500,2016-08-26,21:11:24Z,2016,8,26
713492,Mantenimiento y octavación para guitarras eléctricas,https://www.udemy.com/mantenimiento-y-octavacion-para-guitarras-electricas/,True,35,12,3,14,All Levels,1 hour,2016-04-27T03:55:07Z,Musical Instruments,420,2016-04-27,03:55:07Z,2016,4,27
218540,Aprende a tocar el violín desde cero,https://www.udemy.com/aprende-a-tocar-el-violin-desde-cero/,True,50,17,1,22,All Levels,2.5 hours,2014-05-19T16:06:25Z,Musical Instruments,850,2014-05-19,16:06:25Z,2014,5,19
211780,Aprende a tocar el teclado como los expertos,https://www.udemy.com/aprende-a-tocar-el-teclado-desde-cero/,True,50,11,1,37,All Levels,2.5 hours,2014-05-09T19:48:53Z,Musical Instruments,550,2014-05-09,19:48:53Z,2014,5,9
217320,Aprende a tocar el saxofón como siempre has querido,https://www.udemy.com/aprende-a-tocar-el-saxofon-tips-para-saxofonistas/,True,20,8,1,26,All Levels,3.5 hours,2014-05-16T17:23:28Z,Musical Instruments,160,2014-05-16,17:23:28Z,2014,5,16
387064,Guitarra para principiantes,https://www.udemy.com/guitarra-para-principiantes/,True,20,7,1,46,Beginner Level,2 hours,2015-01-22T19:34:43Z,Musical Instruments,140,2015-01-22,19:34:43Z,2015,1,22
219756,Aprende a tocar flauta transversal sin complicaciones,https://www.udemy.com/aprende-a-tocar-flauta-transversal-curso-en-video/,True,50,6,2,23,All Levels,3 hours,2014-05-19T16:51:41Z,Musical Instruments,300,2014-05-19,16:51:41Z,2014,5,19
1243162,Aprende a tocar las escalas en el acordeón de botones.,https://www.udemy.com/las-escalas-en-el-acordeon-de-botones/,True,20,2,0,21,Beginner Level,1 hour,2017-06-17T23:48:41Z,Musical Instruments,40,2017-06-17,23:48:41Z,2017,6,17
1174974,Curso de Violão Prático,https://www.udemy.com/harmonia-tonal/,True,70,5,0,10,Beginner Level,1.5 hours,2017-04-12T08:28:40Z,Musical Instruments,350,2017-04-12,08:28:40Z,2017,4,12
214828,"Aprende a tocar percusiones: congas, bongós, maracas y más",https://www.udemy.com/aprende-a-tocar-percusiones-congas-bongos-maracas-y-mas/,True,50,14,2,71,All Levels,3.5 hours,2014-05-16T17:07:11Z,Musical Instruments,700,2014-05-16,17:07:11Z,2014,5,16
430994,Gitarre spielen - mein schönstes Hobby,https://www.udemy.com/gitarre-spielen-mein-schonstes-hobby/,True,20,11,2,183,Beginner Level,2 hours,2015-06-09T17:18:29Z,Musical Instruments,220,2015-06-09,17:18:29Z,2015,6,9
207408,Aprende a tocar la guitarra acústica como un profesional,https://www.udemy.com/aprende-a-tocar-la-guitarra-acustica-como-un-profesional/,True,50,11,0,27,All Levels,3 hours,2014-05-05T22:03:41Z,Musical Instruments,550,2014-05-05,22:03:41Z,2014,5,5
445118,Guitar Lesson - Five Steps to Learn Barre Chords,https://www.udemy.com/five-steps-to-learn-barre-chords/,True,35,57,9,9,All Levels,33 mins,2015-03-15T18:06:30Z,Musical Instruments,1995,2015-03-15,18:06:30Z,2015,3,15
146852,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",https://www.udemy.com/easy-piano-basics-with-willie/,True,20,377,8,14,All Levels,1.5 hours,2014-01-30T16:29:05Z,Musical Instruments,7540,2014-01-30,16:29:05Z,2014,1,30
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,https://www.udemy.com/the-ultimate-chop-building-workout-for-the-blues-guitarist/,True,20,273,4,6,All Levels,1.5 hours,2014-01-16T17:22:04Z,Musical Instruments,5460,2014-01-16,17:22:04Z,2014,1,16
131512,Inside Drum Technique,https://www.udemy.com/insidedrumtechnique/,True,50,406,10,25,All Levels,2 hours,2013-12-13T10:01:14Z,Musical Instruments,20300,2013-12-13,10:01:14Z,2013,12,13
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",https://www.udemy.com/guitar-pieces/,True,195,556,11,27,Intermediate Level,4 hours,2014-01-27T23:26:57Z,Musical Instruments,108420,2014-01-27,23:26:57Z,2014,1,27
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,https://www.udemy.com/create-beautiful-music-on-the-piano-like-a-pro-in-minutes/,True,95,115,17,17,All Levels,1.5 hours,2015-08-10T23:51:56Z,Musical Instruments,10925,2015-08-10,23:51:56Z,2015,8,10
561774,Instant Harmonica - play the great Irish tune Molly Malone!,https://www.udemy.com/instant-harmonica-play-the-irish-tune-molly-molone-today/,True,20,420,2,13,Beginner Level,1 hour,2015-07-23T20:14:45Z,Musical Instruments,8400,2015-07-23,20:14:45Z,2015,7,23
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,https://www.udemy.com/instant-harmonica-play-cant-help-falling-in-love-now/,True,40,32,3,11,All Levels,1 hour,2017-02-07T03:15:40Z,Musical Instruments,1280,2017-02-07,03:15:40Z,2017,2,7
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,https://www.udemy.com/arpeggios-for-guitar-made-easy/,True,65,26,5,23,All Levels,3 hours,2017-05-02T16:26:45Z,Musical Instruments,1690,2017-05-02,16:26:45Z,2017,5,2
761938,Guitar Lessons - The Modal System - Modes Essentials,https://www.udemy.com/guitar-lessons-the-modal-system-modes-essentials/,True,45,116,7,27,All Levels,2 hours,2016-02-14T22:15:09Z,Musical Instruments,5220,2016-02-14,22:15:09Z,2016,2,14
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,https://www.udemy.com/percussion/,True,50,425,7,192,All Levels,6 hours,2015-01-16T00:54:01Z,Musical Instruments,21250,2015-01-16,00:54:01Z,2015,1,16
